case_id,ai_probability_class_1,split,outer_fold,probability_source
99,0.6617410182952881,train,2,fast_insample
100,0.23263630270957947,train,2,fast_insample
101,0.883179247379303,train,2,fast_insample
102,0.40519946813583374,train,2,fast_insample
103,0.2809196412563324,train,2,fast_insample
104,0.25123387575149536,train,2,fast_insample
105,0.09676377475261688,train,2,fast_insample
106,0.5288800001144409,train,2,fast_insample
107,0.20319807529449463,train,2,fast_insample
108,0.3069836497306824,train,2,fast_insample
109,0.41079211235046387,train,2,fast_insample
110,0.2857223451137543,train,2,fast_insample
111,0.4795321226119995,train,2,fast_insample
113,0.15201584994792938,train,2,fast_insample
115,0.6166790723800659,train,2,fast_insample
116,0.6725214123725891,train,2,fast_insample
118,0.25853660702705383,train,2,fast_insample
119,0.2685585916042328,train,2,fast_insample
120,0.8987259268760681,train,2,fast_insample
122,0.4796217679977417,train,2,fast_insample
123,0.1670447736978531,train,2,fast_insample
124,0.4903903901576996,train,2,fast_insample
125,0.7267652750015259,train,2,fast_insample
126,0.31865084171295166,train,2,fast_insample
128,0.27662864327430725,train,2,fast_insample
130,0.7952819466590881,train,2,fast_insample
131,0.5406234860420227,train,2,fast_insample
132,0.14274197816848755,train,2,fast_insample
134,0.5627608895301819,train,2,fast_insample
135,0.7773517966270447,train,2,fast_insample
136,0.22577589750289917,train,2,fast_insample
137,0.24726034700870514,train,2,fast_insample
138,0.6227381825447083,train,2,fast_insample
139,0.1733507513999939,train,2,fast_insample
140,0.20814940333366394,train,2,fast_insample
141,0.21511559188365936,train,2,fast_insample
142,0.573679506778717,train,2,fast_insample
143,0.7265602946281433,train,2,fast_insample
144,0.6876580119132996,train,2,fast_insample
146,0.4142822027206421,train,2,fast_insample
147,0.7181034088134766,train,2,fast_insample
149,0.6043758988380432,train,2,fast_insample
150,0.2380790263414383,train,2,fast_insample
152,0.47683385014533997,train,2,fast_insample
153,0.07007840275764465,train,2,fast_insample
154,0.7894764542579651,train,2,fast_insample
155,0.5559182167053223,train,2,fast_insample
157,0.7136374115943909,train,2,fast_insample
158,0.347944051027298,train,2,fast_insample
159,0.7966495156288147,train,2,fast_insample
160,0.10987922549247742,train,2,fast_insample
164,0.25958162546157837,train,2,fast_insample
165,0.909600019454956,train,2,fast_insample
166,0.42094454169273376,train,2,fast_insample
167,0.7862446904182434,train,2,fast_insample
168,0.23173974454402924,train,2,fast_insample
169,0.3524828553199768,train,2,fast_insample
170,0.2563396990299225,train,2,fast_insample
171,0.7612558603286743,train,2,fast_insample
172,0.6185687184333801,train,2,fast_insample
174,0.5556229948997498,train,2,fast_insample
175,0.8718447685241699,train,2,fast_insample
177,0.41181251406669617,train,2,fast_insample
178,0.12638284265995026,train,2,fast_insample
179,0.8397126197814941,train,2,fast_insample
180,0.5661892890930176,train,2,fast_insample
181,0.8497077226638794,train,2,fast_insample
182,0.1398927867412567,train,2,fast_insample
184,0.7089019417762756,train,2,fast_insample
187,0.3290749490261078,train,2,fast_insample
189,0.1524907797574997,train,2,fast_insample
190,0.6681196689605713,train,2,fast_insample
191,0.178010955452919,train,2,fast_insample
192,0.7418662905693054,train,2,fast_insample
194,0.6788364052772522,train,2,fast_insample
195,0.6090716123580933,train,2,fast_insample
197,0.3040512502193451,train,2,fast_insample
198,0.129037007689476,train,2,fast_insample
199,0.3191927671432495,train,2,fast_insample
200,0.19163352251052856,train,2,fast_insample
201,0.1131482645869255,train,2,fast_insample
202,0.3669135272502899,train,2,fast_insample
203,0.7143194079399109,train,2,fast_insample
204,0.8102985620498657,train,2,fast_insample
205,0.22065263986587524,train,2,fast_insample
206,0.19226329028606415,train,2,fast_insample
208,0.6554033160209656,train,2,fast_insample
209,0.5159543752670288,train,2,fast_insample
210,0.4969726502895355,train,2,fast_insample
211,0.35196003317832947,train,2,fast_insample
212,0.47149908542633057,train,2,fast_insample
213,0.7735527753829956,train,2,fast_insample
214,0.7721104025840759,train,2,fast_insample
215,0.1047515943646431,train,2,fast_insample
216,0.22359442710876465,train,2,fast_insample
218,0.10066070407629013,train,2,fast_insample
221,0.1841091364622116,train,2,fast_insample
222,0.32293060421943665,train,2,fast_insample
223,0.3691323399543762,train,2,fast_insample
224,0.7024787068367004,train,2,fast_insample
226,0.18307341635227203,train,2,fast_insample
229,0.4537929594516754,train,2,fast_insample
230,0.6336710453033447,train,2,fast_insample
231,0.7575392127037048,train,2,fast_insample
233,0.3802111744880676,train,2,fast_insample
234,0.09348815679550171,train,2,fast_insample
235,0.6573658585548401,train,2,fast_insample
236,0.6810054779052734,train,2,fast_insample
237,0.2452435940504074,train,2,fast_insample
239,0.2093217521905899,train,2,fast_insample
240,0.28083524107933044,train,2,fast_insample
241,0.828538715839386,train,2,fast_insample
242,0.42134881019592285,train,2,fast_insample
243,0.29970696568489075,train,2,fast_insample
244,0.20626325905323029,train,2,fast_insample
245,0.23735418915748596,train,2,fast_insample
246,0.4148790240287781,train,2,fast_insample
247,0.15041087567806244,train,2,fast_insample
249,0.6615585684776306,train,2,fast_insample
250,0.06477489322423935,train,2,fast_insample
251,0.5238392949104309,train,2,fast_insample
252,0.1737564355134964,train,2,fast_insample
253,0.7741113305091858,train,2,fast_insample
254,0.2348247766494751,train,2,fast_insample
255,0.3399827480316162,train,2,fast_insample
256,0.28688210248947144,train,2,fast_insample
257,0.4283953309059143,train,2,fast_insample
258,0.16622689366340637,train,2,fast_insample
259,0.3973453640937805,train,2,fast_insample
260,0.8755911588668823,train,2,fast_insample
261,0.09812908619642258,train,2,fast_insample
262,0.10393732786178589,train,2,fast_insample
263,0.640239953994751,train,2,fast_insample
264,0.6219515800476074,train,2,fast_insample
265,0.633101224899292,train,2,fast_insample
266,0.7444878220558167,train,2,fast_insample
267,0.14429160952568054,train,2,fast_insample
268,0.167664036154747,train,2,fast_insample
269,0.2299681454896927,train,2,fast_insample
270,0.9398711919784546,train,2,fast_insample
271,0.24186468124389648,train,2,fast_insample
273,0.5017924308776855,train,2,fast_insample
274,0.292449951171875,train,2,fast_insample
275,0.527174174785614,train,2,fast_insample
276,0.5600786209106445,train,2,fast_insample
277,0.6266727447509766,train,2,fast_insample
278,0.2896203100681305,train,2,fast_insample
279,0.8584944605827332,train,2,fast_insample
280,0.8231761455535889,train,2,fast_insample
281,0.7522491216659546,train,2,fast_insample
282,0.15482081472873688,train,2,fast_insample
283,0.26967769861221313,train,2,fast_insample
284,0.18104365468025208,train,2,fast_insample
286,0.4101389944553375,train,2,fast_insample
287,0.6703513264656067,train,2,fast_insample
288,0.7328962683677673,train,2,fast_insample
290,0.3536141514778137,train,2,fast_insample
291,0.6296359896659851,train,2,fast_insample
292,0.13303227722644806,train,2,fast_insample
293,0.8453138470649719,train,2,fast_insample
294,0.386122465133667,train,2,fast_insample
295,0.28699228167533875,train,2,fast_insample
296,0.6493817567825317,train,2,fast_insample
297,0.2782876491546631,train,2,fast_insample
298,0.3751300573348999,train,2,fast_insample
299,0.15352500975131989,train,2,fast_insample
300,0.49526742100715637,train,2,fast_insample
302,0.35668882727622986,train,2,fast_insample
303,0.5299938321113586,train,2,fast_insample
304,0.4994322657585144,train,2,fast_insample
305,0.47452402114868164,train,2,fast_insample
306,0.18511450290679932,train,2,fast_insample
307,0.7686302065849304,train,2,fast_insample
308,0.05711129680275917,train,2,fast_insample
310,0.19101133942604065,train,2,fast_insample
312,0.516350269317627,train,2,fast_insample
313,0.7120126485824585,train,2,fast_insample
314,0.7051500678062439,train,2,fast_insample
317,0.7546026110649109,train,2,fast_insample
318,0.4079594314098358,train,2,fast_insample
320,0.397119402885437,train,2,fast_insample
321,0.3945804238319397,train,2,fast_insample
323,0.8487091064453125,train,2,fast_insample
324,0.7490652799606323,train,2,fast_insample
326,0.3781343102455139,train,2,fast_insample
327,0.6224914193153381,train,2,fast_insample
328,0.12096451967954636,train,2,fast_insample
329,0.5168260931968689,train,2,fast_insample
330,0.3685493469238281,train,2,fast_insample
331,0.736876368522644,train,2,fast_insample
332,0.18919812142848969,train,2,fast_insample
334,0.5145319104194641,train,2,fast_insample
337,0.21136626601219177,train,2,fast_insample
338,0.8262917399406433,train,2,fast_insample
339,0.31316685676574707,train,2,fast_insample
340,0.4576863944530487,train,2,fast_insample
341,0.6259117126464844,train,2,fast_insample
342,0.24444997310638428,train,2,fast_insample
346,0.08502369374036789,train,2,fast_insample
347,0.1716739535331726,train,2,fast_insample
348,0.3748120367527008,train,2,fast_insample
350,0.5816602110862732,train,2,fast_insample
351,0.6771132946014404,train,2,fast_insample
352,0.4442600905895233,train,2,fast_insample
354,0.7675057053565979,train,2,fast_insample
356,0.49509164690971375,train,2,fast_insample
357,0.22813579440116882,train,2,fast_insample
358,0.10309066623449326,train,2,fast_insample
359,0.7791131138801575,train,2,fast_insample
360,0.33495137095451355,train,2,fast_insample
361,0.2443055361509323,train,2,fast_insample
363,0.6176231503486633,train,2,fast_insample
364,0.25234806537628174,train,2,fast_insample
366,0.493461012840271,train,2,fast_insample
367,0.7610032558441162,train,2,fast_insample
369,0.7019840478897095,train,2,fast_insample
372,0.16606469452381134,train,2,fast_insample
373,0.11608029156923294,train,2,fast_insample
374,0.19774898886680603,train,2,fast_insample
375,0.17334741353988647,train,2,fast_insample
377,0.3311885893344879,train,2,fast_insample
379,0.4182901084423065,train,2,fast_insample
380,0.6551456451416016,train,2,fast_insample
381,0.776569664478302,train,2,fast_insample
382,0.8209803700447083,train,2,fast_insample
383,0.7073549628257751,train,2,fast_insample
385,0.6455726027488708,train,2,fast_insample
387,0.286990761756897,train,2,fast_insample
390,0.35237476229667664,train,2,fast_insample
391,0.10936925560235977,train,2,fast_insample
392,0.20364539325237274,train,2,fast_insample
393,0.34915223717689514,train,2,fast_insample
394,0.10078869760036469,train,2,fast_insample
396,0.256911039352417,train,2,fast_insample
398,0.41668617725372314,train,2,fast_insample
399,0.20986807346343994,train,2,fast_insample
400,0.32806676626205444,train,2,fast_insample
402,0.12490218877792358,train,2,fast_insample
403,0.29783475399017334,train,2,fast_insample
404,0.36006343364715576,train,2,fast_insample
405,0.41300177574157715,train,2,fast_insample
406,0.4491984248161316,train,2,fast_insample
407,0.17018066346645355,train,2,fast_insample
408,0.13689197599887848,train,2,fast_insample
410,0.31636711955070496,train,2,fast_insample
411,0.620919942855835,train,2,fast_insample
412,0.15854191780090332,train,2,fast_insample
413,0.1698283851146698,train,2,fast_insample
414,0.21197614073753357,train,2,fast_insample
417,0.5324639081954956,train,2,fast_insample
419,0.14682425558567047,train,2,fast_insample
420,0.2390332967042923,train,2,fast_insample
421,0.11344137042760849,train,2,fast_insample
422,0.17709578573703766,train,2,fast_insample
423,0.28986814618110657,train,2,fast_insample
424,0.19428785145282745,train,2,fast_insample
425,0.1777973473072052,train,2,fast_insample
427,0.29549354314804077,train,2,fast_insample
13,0.1288435459136963,test,2,fast_test
19,0.22997866570949554,test,2,fast_test
25,0.6355892419815063,test,2,fast_test
28,0.8778626322746277,test,2,fast_test
30,0.16991475224494934,test,2,fast_test
32,0.3896440267562866,test,2,fast_test
40,0.36836597323417664,test,2,fast_test
45,0.8239406943321228,test,2,fast_test
50,0.4605630040168762,test,2,fast_test
51,0.7636169195175171,test,2,fast_test
58,0.10497937351465225,test,2,fast_test
59,0.41680362820625305,test,2,fast_test
65,0.2394474297761917,test,2,fast_test
71,0.11844361573457718,test,2,fast_test
95,0.22104205191135406,test,2,fast_test
112,0.28453129529953003,test,2,fast_test
114,0.11728468537330627,test,2,fast_test
117,0.8715716004371643,test,2,fast_test
121,0.74606853723526,test,2,fast_test
127,0.571429967880249,test,2,fast_test
129,0.8958024978637695,test,2,fast_test
133,0.4607466459274292,test,2,fast_test
145,0.5778846144676208,test,2,fast_test
148,0.09769359976053238,test,2,fast_test
151,0.8072964549064636,test,2,fast_test
156,0.1544293910264969,test,2,fast_test
161,0.2300635427236557,test,2,fast_test
162,0.698182225227356,test,2,fast_test
163,0.26134076714515686,test,2,fast_test
173,0.30210450291633606,test,2,fast_test
176,0.23958109319210052,test,2,fast_test
183,0.15122497081756592,test,2,fast_test
185,0.6911188364028931,test,2,fast_test
186,0.2908928394317627,test,2,fast_test
188,0.5623859167098999,test,2,fast_test
193,0.17080269753932953,test,2,fast_test
196,0.19132335484027863,test,2,fast_test
207,0.07072950899600983,test,2,fast_test
217,0.35572218894958496,test,2,fast_test
219,0.6342870593070984,test,2,fast_test
220,0.1431461125612259,test,2,fast_test
225,0.22707080841064453,test,2,fast_test
227,0.2737720310688019,test,2,fast_test
228,0.30849379301071167,test,2,fast_test
232,0.32505786418914795,test,2,fast_test
238,0.11714291572570801,test,2,fast_test
248,0.4147259294986725,test,2,fast_test
272,0.4644555151462555,test,2,fast_test
285,0.3625060021877289,test,2,fast_test
289,0.4043329060077667,test,2,fast_test
301,0.6181614995002747,test,2,fast_test
309,0.7405549883842468,test,2,fast_test
311,0.18403002619743347,test,2,fast_test
315,0.8462139964103699,test,2,fast_test
316,0.7594926357269287,test,2,fast_test
319,0.1693296879529953,test,2,fast_test
322,0.5714474320411682,test,2,fast_test
325,0.3738290071487427,test,2,fast_test
333,0.430952787399292,test,2,fast_test
335,0.1690734475851059,test,2,fast_test
336,0.3645511269569397,test,2,fast_test
343,0.44288113713264465,test,2,fast_test
344,0.43375542759895325,test,2,fast_test
345,0.3919444978237152,test,2,fast_test
349,0.9255636930465698,test,2,fast_test
353,0.5652694702148438,test,2,fast_test
355,0.17909321188926697,test,2,fast_test
362,0.06644757091999054,test,2,fast_test
365,0.47611773014068604,test,2,fast_test
368,0.6057571172714233,test,2,fast_test
370,0.3664206862449646,test,2,fast_test
371,0.6889833807945251,test,2,fast_test
376,0.09019888937473297,test,2,fast_test
378,0.13897086679935455,test,2,fast_test
384,0.10774815082550049,test,2,fast_test
386,0.3399922847747803,test,2,fast_test
388,0.20555441081523895,test,2,fast_test
389,0.27471795678138733,test,2,fast_test
395,0.7237198352813721,test,2,fast_test
397,0.15495464205741882,test,2,fast_test
401,0.8049730658531189,test,2,fast_test
409,0.3145374655723572,test,2,fast_test
415,0.6571673154830933,test,2,fast_test
416,0.38732728362083435,test,2,fast_test
418,0.11873259395360947,test,2,fast_test
426,0.8576326370239258,test,2,fast_test
