case_id,ai_probability_class_1,split,outer_fold,probability_source
86,0.9367700219154358,train,5,fast_insample
87,0.12950821220874786,train,5,fast_insample
89,0.09865642338991165,train,5,fast_insample
90,0.08452392369508743,train,5,fast_insample
91,0.8615760207176208,train,5,fast_insample
94,0.008492664434015751,train,5,fast_insample
95,0.4621388614177704,train,5,fast_insample
96,0.68916916847229,train,5,fast_insample
97,0.2366044968366623,train,5,fast_insample
98,0.36572983860969543,train,5,fast_insample
99,0.9350242018699646,train,5,fast_insample
100,0.08093169331550598,train,5,fast_insample
101,0.9905006885528564,train,5,fast_insample
102,0.36260783672332764,train,5,fast_insample
103,0.11975573748350143,train,5,fast_insample
104,0.14457949995994568,train,5,fast_insample
106,0.9082907438278198,train,5,fast_insample
107,0.0657326877117157,train,5,fast_insample
108,0.8413733839988708,train,5,fast_insample
109,0.9640522599220276,train,5,fast_insample
110,0.07696007937192917,train,5,fast_insample
111,0.08815540373325348,train,5,fast_insample
112,0.01561538316309452,train,5,fast_insample
114,0.8480281829833984,train,5,fast_insample
115,0.682182788848877,train,5,fast_insample
116,0.8191224932670593,train,5,fast_insample
117,0.9782398343086243,train,5,fast_insample
118,0.03960246592760086,train,5,fast_insample
119,0.8543277978897095,train,5,fast_insample
120,0.9944896697998047,train,5,fast_insample
121,0.9849380254745483,train,5,fast_insample
124,0.9486543536186218,train,5,fast_insample
126,0.5561692118644714,train,5,fast_insample
127,0.4815062880516052,train,5,fast_insample
129,0.9821875095367432,train,5,fast_insample
131,0.9288658499717712,train,5,fast_insample
132,0.03173121437430382,train,5,fast_insample
133,0.5710688233375549,train,5,fast_insample
135,0.9889258742332458,train,5,fast_insample
136,0.1307055652141571,train,5,fast_insample
137,0.7364029884338379,train,5,fast_insample
140,0.039223991334438324,train,5,fast_insample
141,0.3330167233943939,train,5,fast_insample
142,0.22824975848197937,train,5,fast_insample
143,0.3650725483894348,train,5,fast_insample
144,0.9661892652511597,train,5,fast_insample
145,0.45190784335136414,train,5,fast_insample
147,0.9451343417167664,train,5,fast_insample
148,0.8476535081863403,train,5,fast_insample
149,0.19439437985420227,train,5,fast_insample
150,0.021050816401839256,train,5,fast_insample
151,0.9215584397315979,train,5,fast_insample
152,0.08994203060865402,train,5,fast_insample
153,0.024063533172011375,train,5,fast_insample
154,0.9874681234359741,train,5,fast_insample
156,0.7872270345687866,train,5,fast_insample
157,0.9191835522651672,train,5,fast_insample
159,0.9836982488632202,train,5,fast_insample
160,0.04259805753827095,train,5,fast_insample
161,0.17001818120479584,train,5,fast_insample
162,0.9779742360115051,train,5,fast_insample
163,0.9444541931152344,train,5,fast_insample
164,0.08400440961122513,train,5,fast_insample
165,0.9705396294593811,train,5,fast_insample
166,0.9836865067481995,train,5,fast_insample
167,0.12756465375423431,train,5,fast_insample
168,0.09833353757858276,train,5,fast_insample
170,0.1853475421667099,train,5,fast_insample
171,0.7792436480522156,train,5,fast_insample
172,0.9637797474861145,train,5,fast_insample
173,0.13358525931835175,train,5,fast_insample
175,0.9867938160896301,train,5,fast_insample
176,0.13446474075317383,train,5,fast_insample
177,0.9715744853019714,train,5,fast_insample
179,0.9833559989929199,train,5,fast_insample
181,0.9716586470603943,train,5,fast_insample
182,0.01931886188685894,train,5,fast_insample
183,0.12473404407501221,train,5,fast_insample
184,0.8121616244316101,train,5,fast_insample
185,0.9569399952888489,train,5,fast_insample
186,0.10341495275497437,train,5,fast_insample
188,0.8138352632522583,train,5,fast_insample
190,0.4273082911968231,train,5,fast_insample
191,0.08137276023626328,train,5,fast_insample
192,0.6509832143783569,train,5,fast_insample
193,0.13817179203033447,train,5,fast_insample
195,0.9422692060470581,train,5,fast_insample
196,0.09359662979841232,train,5,fast_insample
197,0.11463228613138199,train,5,fast_insample
198,0.05195165053009987,train,5,fast_insample
199,0.18297423422336578,train,5,fast_insample
201,0.054324716329574585,train,5,fast_insample
202,0.81850665807724,train,5,fast_insample
203,0.5815231800079346,train,5,fast_insample
205,0.08936740458011627,train,5,fast_insample
206,0.052634548395872116,train,5,fast_insample
207,0.03469268977642059,train,5,fast_insample
208,0.9504156708717346,train,5,fast_insample
209,0.15178149938583374,train,5,fast_insample
210,0.8206067085266113,train,5,fast_insample
211,0.9434990882873535,train,5,fast_insample
212,0.19032885134220123,train,5,fast_insample
213,0.19543862342834473,train,5,fast_insample
214,0.9055920839309692,train,5,fast_insample
215,0.14987865090370178,train,5,fast_insample
216,0.2767922878265381,train,5,fast_insample
217,0.8450310230255127,train,5,fast_insample
218,0.12563461065292358,train,5,fast_insample
219,0.9711472988128662,train,5,fast_insample
220,0.8212335109710693,train,5,fast_insample
221,0.45150426030158997,train,5,fast_insample
222,0.8273040056228638,train,5,fast_insample
223,0.9448961019515991,train,5,fast_insample
224,0.9425243139266968,train,5,fast_insample
225,0.0574287585914135,train,5,fast_insample
226,0.0955529659986496,train,5,fast_insample
227,0.02085779421031475,train,5,fast_insample
228,0.08184664696455002,train,5,fast_insample
229,0.5049301981925964,train,5,fast_insample
230,0.9834035038948059,train,5,fast_insample
231,0.7652242183685303,train,5,fast_insample
232,0.7328091263771057,train,5,fast_insample
234,0.007663901429623365,train,5,fast_insample
235,0.9806581735610962,train,5,fast_insample
236,0.8133171200752258,train,5,fast_insample
237,0.44714659452438354,train,5,fast_insample
238,0.016074907034635544,train,5,fast_insample
239,0.0901886373758316,train,5,fast_insample
240,0.16025209426879883,train,5,fast_insample
244,0.052071597427129745,train,5,fast_insample
247,0.16954512894153595,train,5,fast_insample
248,0.1776355355978012,train,5,fast_insample
249,0.9405336976051331,train,5,fast_insample
250,0.035246677696704865,train,5,fast_insample
251,0.756782591342926,train,5,fast_insample
253,0.9905691146850586,train,5,fast_insample
255,0.9700812697410583,train,5,fast_insample
256,0.9447597861289978,train,5,fast_insample
257,0.9020193815231323,train,5,fast_insample
259,0.8587798476219177,train,5,fast_insample
260,0.983738899230957,train,5,fast_insample
261,0.7739293575286865,train,5,fast_insample
263,0.9562519192695618,train,5,fast_insample
264,0.9589325785636902,train,5,fast_insample
265,0.9166668653488159,train,5,fast_insample
268,0.1768757700920105,train,5,fast_insample
269,0.1302625983953476,train,5,fast_insample
270,0.9928154945373535,train,5,fast_insample
271,0.041800357401371,train,5,fast_insample
272,0.9433573484420776,train,5,fast_insample
273,0.9837594032287598,train,5,fast_insample
274,0.07525861263275146,train,5,fast_insample
276,0.527612566947937,train,5,fast_insample
277,0.9332189559936523,train,5,fast_insample
279,0.9641505479812622,train,5,fast_insample
280,0.9818297624588013,train,5,fast_insample
281,0.9527851343154907,train,5,fast_insample
282,0.1856604367494583,train,5,fast_insample
283,0.18061310052871704,train,5,fast_insample
284,0.20489192008972168,train,5,fast_insample
285,0.19809983670711517,train,5,fast_insample
286,0.022004509344697,train,5,fast_insample
287,0.9849633574485779,train,5,fast_insample
289,0.1730857938528061,train,5,fast_insample
290,0.21953274309635162,train,5,fast_insample
291,0.9818644523620605,train,5,fast_insample
293,0.9902852177619934,train,5,fast_insample
294,0.5547887086868286,train,5,fast_insample
295,0.15399642288684845,train,5,fast_insample
296,0.951636791229248,train,5,fast_insample
297,0.14828430116176605,train,5,fast_insample
299,0.02988240122795105,train,5,fast_insample
301,0.7485442757606506,train,5,fast_insample
302,0.10994794964790344,train,5,fast_insample
304,0.7748537659645081,train,5,fast_insample
305,0.08744335174560547,train,5,fast_insample
307,0.8666195869445801,train,5,fast_insample
308,0.008307776413857937,train,5,fast_insample
309,0.9422067403793335,train,5,fast_insample
311,0.01961679570376873,train,5,fast_insample
312,0.06344479322433472,train,5,fast_insample
313,0.8957049250602722,train,5,fast_insample
314,0.9901911020278931,train,5,fast_insample
315,0.9920070171356201,train,5,fast_insample
316,0.9783686399459839,train,5,fast_insample
317,0.9553548693656921,train,5,fast_insample
318,0.3398456871509552,train,5,fast_insample
319,0.011074692942202091,train,5,fast_insample
320,0.023926351219415665,train,5,fast_insample
321,0.9499797224998474,train,5,fast_insample
322,0.1730199009180069,train,5,fast_insample
324,0.859641969203949,train,5,fast_insample
325,0.9605566263198853,train,5,fast_insample
326,0.16579663753509521,train,5,fast_insample
327,0.2526988983154297,train,5,fast_insample
328,0.1890943944454193,train,5,fast_insample
329,0.4326111078262329,train,5,fast_insample
330,0.4039643108844757,train,5,fast_insample
331,0.9887303709983826,train,5,fast_insample
332,0.08845522254705429,train,5,fast_insample
333,0.962983250617981,train,5,fast_insample
334,0.07661669701337814,train,5,fast_insample
335,0.011036431416869164,train,5,fast_insample
336,0.03567548841238022,train,5,fast_insample
337,0.18319235742092133,train,5,fast_insample
339,0.40014562010765076,train,5,fast_insample
340,0.5732334852218628,train,5,fast_insample
343,0.48672783374786377,train,5,fast_insample
344,0.05306282639503479,train,5,fast_insample
345,0.03888527303934097,train,5,fast_insample
347,0.017923396080732346,train,5,fast_insample
348,0.8235300183296204,train,5,fast_insample
349,0.988777220249176,train,5,fast_insample
350,0.9756154417991638,train,5,fast_insample
351,0.8510372638702393,train,5,fast_insample
352,0.5108744502067566,train,5,fast_insample
353,0.9245455265045166,train,5,fast_insample
354,0.9641655087471008,train,5,fast_insample
355,0.030151138082146645,train,5,fast_insample
358,0.19221249222755432,train,5,fast_insample
362,0.2753339111804962,train,5,fast_insample
363,0.9929681420326233,train,5,fast_insample
365,0.19531501829624176,train,5,fast_insample
366,0.25743213295936584,train,5,fast_insample
367,0.9807910919189453,train,5,fast_insample
368,0.7956280708312988,train,5,fast_insample
370,0.930438756942749,train,5,fast_insample
371,0.5808355212211609,train,5,fast_insample
373,0.07327333092689514,train,5,fast_insample
374,0.07032080739736557,train,5,fast_insample
375,0.23135703802108765,train,5,fast_insample
376,0.024546688422560692,train,5,fast_insample
377,0.04320662468671799,train,5,fast_insample
378,0.06198931857943535,train,5,fast_insample
380,0.9779912233352661,train,5,fast_insample
381,0.9419939517974854,train,5,fast_insample
382,0.9704651832580566,train,5,fast_insample
384,0.054134663194417953,train,5,fast_insample
385,0.8787078261375427,train,5,fast_insample
386,0.21003901958465576,train,5,fast_insample
388,0.4611591696739197,train,5,fast_insample
389,0.10214955359697342,train,5,fast_insample
391,0.032633211463689804,train,5,fast_insample
392,0.4256478250026703,train,5,fast_insample
393,0.9618550539016724,train,5,fast_insample
394,0.008357157930731773,train,5,fast_insample
395,0.6989248991012573,train,5,fast_insample
396,0.1709013432264328,train,5,fast_insample
397,0.021546943113207817,train,5,fast_insample
399,0.13592731952667236,train,5,fast_insample
400,0.302091121673584,train,5,fast_insample
401,0.9594674110412598,train,5,fast_insample
402,0.08957552164793015,train,5,fast_insample
403,0.880902886390686,train,5,fast_insample
404,0.10955338925123215,train,5,fast_insample
405,0.8591538667678833,train,5,fast_insample
406,0.38580384850502014,train,5,fast_insample
407,0.015266195870935917,train,5,fast_insample
408,0.06653879582881927,train,5,fast_insample
409,0.9698197245597839,train,5,fast_insample
411,0.8650383949279785,train,5,fast_insample
412,0.24697934091091156,train,5,fast_insample
413,0.030750475823879242,train,5,fast_insample
415,0.9911311268806458,train,5,fast_insample
416,0.9485622048377991,train,5,fast_insample
417,0.06800740957260132,train,5,fast_insample
418,0.3365001976490021,train,5,fast_insample
419,0.07290981709957123,train,5,fast_insample
420,0.023785393685102463,train,5,fast_insample
421,0.03674567863345146,train,5,fast_insample
422,0.07626286149024963,train,5,fast_insample
423,0.18377824127674103,train,5,fast_insample
424,0.17806002497673035,train,5,fast_insample
425,0.07216615974903107,train,5,fast_insample
426,0.9881711006164551,train,5,fast_insample
427,0.9594361186027527,train,5,fast_insample
2,0.8963288068771362,test,5,fast_test
11,0.8893807530403137,test,5,fast_test
16,0.6652830243110657,test,5,fast_test
18,0.3695404529571533,test,5,fast_test
20,0.880625307559967,test,5,fast_test
21,0.3967117369174957,test,5,fast_test
36,0.14317406713962555,test,5,fast_test
37,0.26681798696517944,test,5,fast_test
43,0.30214330554008484,test,5,fast_test
46,0.5841794610023499,test,5,fast_test
48,0.8380982875823975,test,5,fast_test
52,0.5093220472335815,test,5,fast_test
55,0.6230607032775879,test,5,fast_test
62,0.03129139170050621,test,5,fast_test
64,0.5892646908760071,test,5,fast_test
72,0.22917073965072632,test,5,fast_test
76,0.9924123883247375,test,5,fast_test
82,0.2403353750705719,test,5,fast_test
84,0.10683417320251465,test,5,fast_test
88,0.2986082434654236,test,5,fast_test
92,0.3727606236934662,test,5,fast_test
93,0.722021222114563,test,5,fast_test
105,0.06965424865484238,test,5,fast_test
113,0.15432600677013397,test,5,fast_test
122,0.8367071747779846,test,5,fast_test
123,0.46712809801101685,test,5,fast_test
125,0.8749867081642151,test,5,fast_test
128,0.7982843518257141,test,5,fast_test
130,0.9466862678527832,test,5,fast_test
134,0.8360645174980164,test,5,fast_test
138,0.9213588833808899,test,5,fast_test
139,0.08595355600118637,test,5,fast_test
146,0.7882320284843445,test,5,fast_test
155,0.3844704329967499,test,5,fast_test
158,0.6038151383399963,test,5,fast_test
169,0.9242125749588013,test,5,fast_test
174,0.0810183510184288,test,5,fast_test
178,0.259412944316864,test,5,fast_test
180,0.9115515947341919,test,5,fast_test
187,0.029249200597405434,test,5,fast_test
189,0.12246760725975037,test,5,fast_test
194,0.9566632509231567,test,5,fast_test
200,0.4732442796230316,test,5,fast_test
204,0.9857574701309204,test,5,fast_test
233,0.3688456416130066,test,5,fast_test
241,0.9845542311668396,test,5,fast_test
242,0.3121286630630493,test,5,fast_test
243,0.2593269646167755,test,5,fast_test
245,0.43338242173194885,test,5,fast_test
246,0.590876579284668,test,5,fast_test
252,0.23592601716518402,test,5,fast_test
254,0.1061588004231453,test,5,fast_test
258,0.18306933343410492,test,5,fast_test
262,0.16430091857910156,test,5,fast_test
266,0.9670239686965942,test,5,fast_test
267,0.2420407384634018,test,5,fast_test
275,0.6479883193969727,test,5,fast_test
278,0.6918854117393494,test,5,fast_test
288,0.9928426742553711,test,5,fast_test
292,0.357578307390213,test,5,fast_test
298,0.15973617136478424,test,5,fast_test
300,0.9561930298805237,test,5,fast_test
303,0.7822065949440002,test,5,fast_test
306,0.563482403755188,test,5,fast_test
310,0.02514617145061493,test,5,fast_test
323,0.9366839528083801,test,5,fast_test
338,0.9478161334991455,test,5,fast_test
341,0.9876086711883545,test,5,fast_test
342,0.08588781207799911,test,5,fast_test
346,0.011136223562061787,test,5,fast_test
356,0.8983060121536255,test,5,fast_test
357,0.1205083578824997,test,5,fast_test
359,0.922679603099823,test,5,fast_test
360,0.9084345102310181,test,5,fast_test
361,0.3572395443916321,test,5,fast_test
364,0.9396799206733704,test,5,fast_test
369,0.642051637172699,test,5,fast_test
372,0.5148265957832336,test,5,fast_test
379,0.012745914049446583,test,5,fast_test
383,0.9949069619178772,test,5,fast_test
387,0.02253820188343525,test,5,fast_test
390,0.1330590695142746,test,5,fast_test
398,0.9713069796562195,test,5,fast_test
410,0.9137997627258301,test,5,fast_test
414,0.30242758989334106,test,5,fast_test
