case_id,ai_probability_class_1,split,outer_fold,probability_source
62,0.03840057924389839,train,4,fast_insample
63,0.8789883852005005,train,4,fast_insample
64,0.0660918727517128,train,4,fast_insample
65,0.06174111366271973,train,4,fast_insample
68,0.8791540265083313,train,4,fast_insample
69,0.07927954941987991,train,4,fast_insample
70,0.7513433694839478,train,4,fast_insample
71,0.03157636523246765,train,4,fast_insample
72,0.6025800108909607,train,4,fast_insample
73,0.08099527657032013,train,4,fast_insample
75,0.10984808951616287,train,4,fast_insample
76,0.9752892255783081,train,4,fast_insample
77,0.3698093891143799,train,4,fast_insample
78,0.1367979347705841,train,4,fast_insample
79,0.2672650218009949,train,4,fast_insample
80,0.9332904815673828,train,4,fast_insample
81,0.8449879884719849,train,4,fast_insample
82,0.16307325661182404,train,4,fast_insample
83,0.960127055644989,train,4,fast_insample
84,0.04220188781619072,train,4,fast_insample
85,0.945766031742096,train,4,fast_insample
86,0.7906264066696167,train,4,fast_insample
88,0.4248619079589844,train,4,fast_insample
89,0.07464458048343658,train,4,fast_insample
90,0.1327996850013733,train,4,fast_insample
91,0.70484459400177,train,4,fast_insample
92,0.07371972501277924,train,4,fast_insample
93,0.1230493113398552,train,4,fast_insample
94,0.045614782720804214,train,4,fast_insample
95,0.12114260345697403,train,4,fast_insample
98,0.9121353626251221,train,4,fast_insample
99,0.8462471961975098,train,4,fast_insample
100,0.02535572275519371,train,4,fast_insample
103,0.10540691018104553,train,4,fast_insample
105,0.02684706635773182,train,4,fast_insample
106,0.5247111320495605,train,4,fast_insample
107,0.30840596556663513,train,4,fast_insample
109,0.8179953694343567,train,4,fast_insample
110,0.14487774670124054,train,4,fast_insample
111,0.4218379259109497,train,4,fast_insample
112,0.07657231390476227,train,4,fast_insample
113,0.0742821916937828,train,4,fast_insample
114,0.13052059710025787,train,4,fast_insample
115,0.6864477396011353,train,4,fast_insample
116,0.45645850896835327,train,4,fast_insample
117,0.9751300811767578,train,4,fast_insample
119,0.18747369945049286,train,4,fast_insample
120,0.9646740555763245,train,4,fast_insample
121,0.9048595428466797,train,4,fast_insample
122,0.7937726378440857,train,4,fast_insample
123,0.7190597653388977,train,4,fast_insample
124,0.5175400376319885,train,4,fast_insample
125,0.798372745513916,train,4,fast_insample
126,0.10373174399137497,train,4,fast_insample
127,0.5473129749298096,train,4,fast_insample
128,0.13105915486812592,train,4,fast_insample
129,0.9809941053390503,train,4,fast_insample
130,0.846527099609375,train,4,fast_insample
132,0.18804262578487396,train,4,fast_insample
133,0.796165943145752,train,4,fast_insample
134,0.8306934833526611,train,4,fast_insample
135,0.9268319010734558,train,4,fast_insample
138,0.8576200604438782,train,4,fast_insample
139,0.03346214443445206,train,4,fast_insample
141,0.044890422374010086,train,4,fast_insample
142,0.5698185563087463,train,4,fast_insample
143,0.2836413085460663,train,4,fast_insample
145,0.6559844017028809,train,4,fast_insample
146,0.8214102387428284,train,4,fast_insample
147,0.9752147197723389,train,4,fast_insample
148,0.11692420393228531,train,4,fast_insample
149,0.706774890422821,train,4,fast_insample
151,0.8475807905197144,train,4,fast_insample
154,0.9324595928192139,train,4,fast_insample
155,0.21759189665317535,train,4,fast_insample
156,0.414167582988739,train,4,fast_insample
157,0.9535622000694275,train,4,fast_insample
158,0.3901989161968231,train,4,fast_insample
161,0.06860990077257156,train,4,fast_insample
162,0.815022349357605,train,4,fast_insample
163,0.2929432988166809,train,4,fast_insample
165,0.9741076827049255,train,4,fast_insample
166,0.4943676292896271,train,4,fast_insample
167,0.3667500615119934,train,4,fast_insample
168,0.04090514034032822,train,4,fast_insample
169,0.44955044984817505,train,4,fast_insample
170,0.1511206328868866,train,4,fast_insample
171,0.6618441343307495,train,4,fast_insample
172,0.7479425668716431,train,4,fast_insample
173,0.03770996257662773,train,4,fast_insample
174,0.18563440442085266,train,4,fast_insample
175,0.983628511428833,train,4,fast_insample
176,0.20662415027618408,train,4,fast_insample
177,0.4531780183315277,train,4,fast_insample
178,0.07083802670240402,train,4,fast_insample
179,0.9670736789703369,train,4,fast_insample
180,0.5468348264694214,train,4,fast_insample
183,0.06249459087848663,train,4,fast_insample
185,0.7122464179992676,train,4,fast_insample
186,0.47055232524871826,train,4,fast_insample
187,0.09512735903263092,train,4,fast_insample
188,0.5510922074317932,train,4,fast_insample
189,0.041767384856939316,train,4,fast_insample
191,0.1126028373837471,train,4,fast_insample
193,0.12266068160533905,train,4,fast_insample
194,0.7941074371337891,train,4,fast_insample
196,0.04009149596095085,train,4,fast_insample
197,0.23895224928855896,train,4,fast_insample
200,0.14203134179115295,train,4,fast_insample
201,0.03332807123661041,train,4,fast_insample
203,0.843081533908844,train,4,fast_insample
204,0.9744551777839661,train,4,fast_insample
205,0.13679543137550354,train,4,fast_insample
206,0.11019281297922134,train,4,fast_insample
207,0.022112911567091942,train,4,fast_insample
208,0.8912625908851624,train,4,fast_insample
209,0.2415255904197693,train,4,fast_insample
210,0.667576789855957,train,4,fast_insample
212,0.31978926062583923,train,4,fast_insample
214,0.8938849568367004,train,4,fast_insample
215,0.07967691123485565,train,4,fast_insample
216,0.05637544021010399,train,4,fast_insample
217,0.48632848262786865,train,4,fast_insample
218,0.05633460730314255,train,4,fast_insample
219,0.8915209770202637,train,4,fast_insample
220,0.2445843666791916,train,4,fast_insample
223,0.5455805659294128,train,4,fast_insample
225,0.1401168256998062,train,4,fast_insample
226,0.13108640909194946,train,4,fast_insample
227,0.06909533590078354,train,4,fast_insample
228,0.07978293299674988,train,4,fast_insample
229,0.18783274292945862,train,4,fast_insample
231,0.8156577944755554,train,4,fast_insample
232,0.5442635416984558,train,4,fast_insample
233,0.5069704651832581,train,4,fast_insample
234,0.019058624282479286,train,4,fast_insample
235,0.8280583024024963,train,4,fast_insample
236,0.17152751982212067,train,4,fast_insample
237,0.14817798137664795,train,4,fast_insample
238,0.01255706511437893,train,4,fast_insample
240,0.3208135962486267,train,4,fast_insample
241,0.9481114149093628,train,4,fast_insample
242,0.6000465154647827,train,4,fast_insample
243,0.2702251076698303,train,4,fast_insample
244,0.05615191161632538,train,4,fast_insample
245,0.27703627943992615,train,4,fast_insample
246,0.7352043390274048,train,4,fast_insample
248,0.11571671068668365,train,4,fast_insample
249,0.7940070033073425,train,4,fast_insample
250,0.04492272064089775,train,4,fast_insample
252,0.07627721130847931,train,4,fast_insample
253,0.8527523279190063,train,4,fast_insample
254,0.07574230432510376,train,4,fast_insample
255,0.8813281059265137,train,4,fast_insample
256,0.6052542328834534,train,4,fast_insample
257,0.0727863535284996,train,4,fast_insample
258,0.06319685280323029,train,4,fast_insample
259,0.838146448135376,train,4,fast_insample
260,0.9801850318908691,train,4,fast_insample
261,0.16742964088916779,train,4,fast_insample
262,0.05306946486234665,train,4,fast_insample
265,0.9446204304695129,train,4,fast_insample
266,0.9310241937637329,train,4,fast_insample
267,0.288460910320282,train,4,fast_insample
268,0.1297561526298523,train,4,fast_insample
269,0.4944523870944977,train,4,fast_insample
270,0.9755631685256958,train,4,fast_insample
272,0.852556586265564,train,4,fast_insample
273,0.4385121762752533,train,4,fast_insample
274,0.27514150738716125,train,4,fast_insample
275,0.305029034614563,train,4,fast_insample
276,0.7611199617385864,train,4,fast_insample
278,0.17735683917999268,train,4,fast_insample
279,0.8901094794273376,train,4,fast_insample
280,0.949991762638092,train,4,fast_insample
282,0.1335563361644745,train,4,fast_insample
283,0.06493907421827316,train,4,fast_insample
285,0.1524142473936081,train,4,fast_insample
286,0.050167109817266464,train,4,fast_insample
288,0.8780641555786133,train,4,fast_insample
289,0.08433716744184494,train,4,fast_insample
290,0.17135675251483917,train,4,fast_insample
291,0.8770688772201538,train,4,fast_insample
292,0.09853173792362213,train,4,fast_insample
294,0.44772443175315857,train,4,fast_insample
295,0.25870001316070557,train,4,fast_insample
296,0.23238617181777954,train,4,fast_insample
297,0.3640327751636505,train,4,fast_insample
298,0.5796300768852234,train,4,fast_insample
300,0.8591679334640503,train,4,fast_insample
301,0.6095670461654663,train,4,fast_insample
303,0.5205433964729309,train,4,fast_insample
304,0.2827867269515991,train,4,fast_insample
305,0.3530295491218567,train,4,fast_insample
306,0.1192321702837944,train,4,fast_insample
307,0.7353824973106384,train,4,fast_insample
308,0.0646398514509201,train,4,fast_insample
309,0.7658805847167969,train,4,fast_insample
310,0.18559354543685913,train,4,fast_insample
311,0.023520365357398987,train,4,fast_insample
312,0.2276899516582489,train,4,fast_insample
314,0.8863087892532349,train,4,fast_insample
315,0.9682610630989075,train,4,fast_insample
316,0.8180205225944519,train,4,fast_insample
317,0.8726074695587158,train,4,fast_insample
318,0.17389905452728271,train,4,fast_insample
319,0.03179633989930153,train,4,fast_insample
322,0.5743008852005005,train,4,fast_insample
323,0.8645625114440918,train,4,fast_insample
325,0.8143243193626404,train,4,fast_insample
329,0.8917447328567505,train,4,fast_insample
332,0.062149032950401306,train,4,fast_insample
333,0.2588849663734436,train,4,fast_insample
334,0.2701776623725891,train,4,fast_insample
335,0.09856855869293213,train,4,fast_insample
336,0.040774162858724594,train,4,fast_insample
337,0.15784505009651184,train,4,fast_insample
338,0.932803750038147,train,4,fast_insample
341,0.834534764289856,train,4,fast_insample
342,0.2656441032886505,train,4,fast_insample
343,0.12078244984149933,train,4,fast_insample
344,0.08104334771633148,train,4,fast_insample
345,0.07590979337692261,train,4,fast_insample
346,0.08990421146154404,train,4,fast_insample
347,0.03602974861860275,train,4,fast_insample
348,0.8832547068595886,train,4,fast_insample
349,0.9807108044624329,train,4,fast_insample
350,0.7333072423934937,train,4,fast_insample
352,0.15337766706943512,train,4,fast_insample
353,0.7611435651779175,train,4,fast_insample
354,0.8932453989982605,train,4,fast_insample
355,0.06997980177402496,train,4,fast_insample
356,0.4307186007499695,train,4,fast_insample
357,0.24722422659397125,train,4,fast_insample
358,0.15855672955513,train,4,fast_insample
359,0.9111973643302917,train,4,fast_insample
360,0.21099458634853363,train,4,fast_insample
361,0.05787615105509758,train,4,fast_insample
362,0.0645708218216896,train,4,fast_insample
363,0.9144553542137146,train,4,fast_insample
364,0.08130813390016556,train,4,fast_insample
365,0.44417834281921387,train,4,fast_insample
366,0.753832221031189,train,4,fast_insample
367,0.9330335855484009,train,4,fast_insample
368,0.27279311418533325,train,4,fast_insample
369,0.9322966933250427,train,4,fast_insample
370,0.7617508769035339,train,4,fast_insample
371,0.7563629150390625,train,4,fast_insample
372,0.09118834882974625,train,4,fast_insample
373,0.044728636741638184,train,4,fast_insample
374,0.0323621928691864,train,4,fast_insample
376,0.038500722497701645,train,4,fast_insample
378,0.036491986364126205,train,4,fast_insample
379,0.08658339083194733,train,4,fast_insample
380,0.5561462044715881,train,4,fast_insample
382,0.9669554233551025,train,4,fast_insample
383,0.7097529172897339,train,4,fast_insample
384,0.02078513614833355,train,4,fast_insample
385,0.7709603905677795,train,4,fast_insample
386,0.08116541802883148,train,4,fast_insample
387,0.05775822699069977,train,4,fast_insample
388,0.14349111914634705,train,4,fast_insample
389,0.2711371183395386,train,4,fast_insample
390,0.0412442721426487,train,4,fast_insample
391,0.02167295664548874,train,4,fast_insample
393,0.7751799821853638,train,4,fast_insample
395,0.872373104095459,train,4,fast_insample
397,0.10647416859865189,train,4,fast_insample
398,0.6950253248214722,train,4,fast_insample
401,0.9503717422485352,train,4,fast_insample
404,0.14571276307106018,train,4,fast_insample
405,0.48899200558662415,train,4,fast_insample
407,0.0413304939866066,train,4,fast_insample
409,0.9201540350914001,train,4,fast_insample
410,0.5700823664665222,train,4,fast_insample
411,0.43964704871177673,train,4,fast_insample
413,0.10298354923725128,train,4,fast_insample
414,0.18422527611255646,train,4,fast_insample
415,0.8514275550842285,train,4,fast_insample
416,0.737060010433197,train,4,fast_insample
417,0.08522329479455948,train,4,fast_insample
418,0.08686287701129913,train,4,fast_insample
419,0.12402287870645523,train,4,fast_insample
421,0.10160589963197708,train,4,fast_insample
422,0.4123033285140991,train,4,fast_insample
423,0.055625468492507935,train,4,fast_insample
425,0.2344643622636795,train,4,fast_insample
426,0.9801791906356812,train,4,fast_insample
427,0.1415393054485321,train,4,fast_insample
4,0.077659472823143,test,4,fast_test
5,0.2717057466506958,test,4,fast_test
7,0.21149027347564697,test,4,fast_test
14,0.9600510001182556,test,4,fast_test
31,0.9685011506080627,test,4,fast_test
34,0.7583708167076111,test,4,fast_test
35,0.034787654876708984,test,4,fast_test
39,0.3076384663581848,test,4,fast_test
66,0.6478022933006287,test,4,fast_test
67,0.06437776237726212,test,4,fast_test
74,0.2106410264968872,test,4,fast_test
87,0.11462555080652237,test,4,fast_test
96,0.06738068908452988,test,4,fast_test
97,0.6983435153961182,test,4,fast_test
101,0.9246944785118103,test,4,fast_test
102,0.3767727315425873,test,4,fast_test
104,0.6441476941108704,test,4,fast_test
108,0.12771041691303253,test,4,fast_test
118,0.11194193363189697,test,4,fast_test
131,0.583087146282196,test,4,fast_test
136,0.07181857526302338,test,4,fast_test
137,0.13763907551765442,test,4,fast_test
140,0.05995779484510422,test,4,fast_test
144,0.8684023022651672,test,4,fast_test
150,0.03620171919465065,test,4,fast_test
152,0.9192898273468018,test,4,fast_test
153,0.08260543644428253,test,4,fast_test
159,0.9706956148147583,test,4,fast_test
160,0.04451044648885727,test,4,fast_test
164,0.1603480875492096,test,4,fast_test
181,0.9295424818992615,test,4,fast_test
182,0.02498248592019081,test,4,fast_test
184,0.6076604127883911,test,4,fast_test
190,0.9043696522712708,test,4,fast_test
192,0.5153870582580566,test,4,fast_test
195,0.789941668510437,test,4,fast_test
198,0.04232402145862579,test,4,fast_test
199,0.4599270820617676,test,4,fast_test
202,0.5016657710075378,test,4,fast_test
211,0.6657671928405762,test,4,fast_test
213,0.9251953959465027,test,4,fast_test
221,0.4157980680465698,test,4,fast_test
222,0.3814639747142792,test,4,fast_test
224,0.8557567596435547,test,4,fast_test
230,0.7986223101615906,test,4,fast_test
239,0.4211822748184204,test,4,fast_test
247,0.20724478363990784,test,4,fast_test
251,0.8127535581588745,test,4,fast_test
263,0.8439881801605225,test,4,fast_test
264,0.4864179193973541,test,4,fast_test
271,0.4416692554950714,test,4,fast_test
277,0.3428382873535156,test,4,fast_test
281,0.8995606303215027,test,4,fast_test
284,0.1347711682319641,test,4,fast_test
287,0.8274722695350647,test,4,fast_test
293,0.8729914426803589,test,4,fast_test
299,0.287492573261261,test,4,fast_test
302,0.2843160629272461,test,4,fast_test
313,0.9199517965316772,test,4,fast_test
320,0.7172321677207947,test,4,fast_test
321,0.11929479986429214,test,4,fast_test
324,0.7616540789604187,test,4,fast_test
326,0.04670040309429169,test,4,fast_test
327,0.45226532220840454,test,4,fast_test
328,0.2393314093351364,test,4,fast_test
330,0.17982980608940125,test,4,fast_test
331,0.940014660358429,test,4,fast_test
339,0.042118482291698456,test,4,fast_test
340,0.43098184466362,test,4,fast_test
351,0.3653900921344757,test,4,fast_test
375,0.1236467957496643,test,4,fast_test
377,0.17407189309597015,test,4,fast_test
381,0.8909615874290466,test,4,fast_test
392,0.20054933428764343,test,4,fast_test
394,0.08050686866044998,test,4,fast_test
396,0.3862377405166626,test,4,fast_test
399,0.49902012944221497,test,4,fast_test
400,0.48797452449798584,test,4,fast_test
402,0.0543208047747612,test,4,fast_test
403,0.7092043161392212,test,4,fast_test
406,0.049687448889017105,test,4,fast_test
408,0.04930424317717552,test,4,fast_test
412,0.10562034696340561,test,4,fast_test
420,0.20071248710155487,test,4,fast_test
424,0.7585521340370178,test,4,fast_test
