case_id,ai_probability_class_1,outer_fold,inner_fold,probability_source
10,0.05202938988804817,2,3,nested_oof
21,0.08356687426567078,2,3,nested_oof
22,0.10809755325317383,2,3,nested_oof
23,0.49168452620506287,2,3,nested_oof
29,0.422287255525589,2,3,nested_oof
34,0.7154726982116699,2,3,nested_oof
36,0.26697224378585815,2,3,nested_oof
43,0.025341933593153954,2,3,nested_oof
44,0.9197527766227722,2,3,nested_oof
46,0.20750455558300018,2,3,nested_oof
62,0.026608547195792198,2,3,nested_oof
63,0.729100227355957,2,3,nested_oof
67,0.03960784897208214,2,3,nested_oof
68,0.8761174082756042,2,3,nested_oof
77,0.245380699634552,2,3,nested_oof
79,0.17929695546627045,2,3,nested_oof
82,0.0811726525425911,2,3,nested_oof
85,0.5833348035812378,2,3,nested_oof
92,0.06425093859434128,2,3,nested_oof
93,0.1471078246831894,2,3,nested_oof
97,0.24456018209457397,2,3,nested_oof
107,0.2825334072113037,2,3,nested_oof
109,0.8513634204864502,2,3,nested_oof
111,0.5914817452430725,2,3,nested_oof
113,0.015594755299389362,2,3,nested_oof
119,0.4136725664138794,2,3,nested_oof
125,0.769340991973877,2,3,nested_oof
140,0.04056835547089577,2,3,nested_oof
155,0.3647848963737488,2,3,nested_oof
157,0.9592190980911255,2,3,nested_oof
159,0.9811294674873352,2,3,nested_oof
160,0.011023292317986488,2,3,nested_oof
165,0.8787761926651001,2,3,nested_oof
182,0.018827980384230614,2,3,nested_oof
184,0.4229999780654907,2,3,nested_oof
200,0.09296639263629913,2,3,nested_oof
204,0.9483914971351624,2,3,nested_oof
211,0.14535611867904663,2,3,nested_oof
215,0.02580195665359497,2,3,nested_oof
222,0.39237180352211,2,3,nested_oof
229,0.8254503607749939,2,3,nested_oof
237,0.13638459146022797,2,3,nested_oof
246,0.10960489511489868,2,3,nested_oof
253,0.7940775156021118,2,3,nested_oof
256,0.2562725245952606,2,3,nested_oof
259,0.424755334854126,2,3,nested_oof
261,0.5049441456794739,2,3,nested_oof
265,0.9226725697517395,2,3,nested_oof
267,0.036410119384527206,2,3,nested_oof
274,0.2708200216293335,2,3,nested_oof
276,0.4929921329021454,2,3,nested_oof
277,0.3674880862236023,2,3,nested_oof
278,0.6659228801727295,2,3,nested_oof
284,0.11834844946861267,2,3,nested_oof
286,0.04467381164431572,2,3,nested_oof
292,0.20516151189804077,2,3,nested_oof
295,0.3138170838356018,2,3,nested_oof
300,0.3616483211517334,2,3,nested_oof
307,0.8726813197135925,2,3,nested_oof
308,0.015340941026806831,2,3,nested_oof
312,0.582901120185852,2,3,nested_oof
313,0.7098809480667114,2,3,nested_oof
314,0.8693774938583374,2,3,nested_oof
323,0.9326928853988647,2,3,nested_oof
324,0.5524671673774719,2,3,nested_oof
327,0.338161826133728,2,3,nested_oof
331,0.903868556022644,2,3,nested_oof
339,0.11839979141950607,2,3,nested_oof
350,0.7602782249450684,2,3,nested_oof
352,0.06906608492136002,2,3,nested_oof
357,0.29880839586257935,2,3,nested_oof
361,0.12695886194705963,2,3,nested_oof
366,0.2643964886665344,2,3,nested_oof
369,0.4593702554702759,2,3,nested_oof
375,0.10234830528497696,2,3,nested_oof
377,0.17586073279380798,2,3,nested_oof
381,0.7969717979431152,2,3,nested_oof
394,0.1282782107591629,2,3,nested_oof
406,0.043522320687770844,2,3,nested_oof
411,0.6263885498046875,2,3,nested_oof
413,0.05893503874540329,2,3,nested_oof
417,0.1835818737745285,2,3,nested_oof
424,0.3073282539844513,2,3,nested_oof
6,0.9896824955940247,2,4,nested_oof
8,0.9881239533424377,2,4,nested_oof
11,0.9847508668899536,2,4,nested_oof
16,0.9229857921600342,2,4,nested_oof
17,0.8042293787002563,2,4,nested_oof
24,0.8828154802322388,2,4,nested_oof
27,0.02162078022956848,2,4,nested_oof
35,0.02444961480796337,2,4,nested_oof
38,0.8422037363052368,2,4,nested_oof
39,0.08161448687314987,2,4,nested_oof
48,0.9619850516319275,2,4,nested_oof
49,0.022896014153957367,2,4,nested_oof
55,0.9926624298095703,2,4,nested_oof
60,0.003444944741204381,2,4,nested_oof
64,0.015866165980696678,2,4,nested_oof
73,0.17181256413459778,2,4,nested_oof
76,0.9968934059143066,2,4,nested_oof
78,0.006976115982979536,2,4,nested_oof
80,0.9918882250785828,2,4,nested_oof
83,0.9446730613708496,2,4,nested_oof
84,0.0014154593227431178,2,4,nested_oof
90,0.3831833600997925,2,4,nested_oof
104,0.16565580666065216,2,4,nested_oof
105,0.006767811253666878,2,4,nested_oof
108,0.13501125574111938,2,4,nested_oof
122,0.6484082341194153,2,4,nested_oof
135,0.9963563680648804,2,4,nested_oof
137,0.8153083920478821,2,4,nested_oof
139,0.002601602580398321,2,4,nested_oof
144,0.9970341920852661,2,4,nested_oof
150,0.010437636636197567,2,4,nested_oof
152,0.8014543652534485,2,4,nested_oof
158,0.07755359262228012,2,4,nested_oof
169,0.2234228402376175,2,4,nested_oof
170,0.014779255725443363,2,4,nested_oof
172,0.7227765321731567,2,4,nested_oof
178,0.014814595691859722,2,4,nested_oof
180,0.4026072919368744,2,4,nested_oof
189,0.2960646152496338,2,4,nested_oof
192,0.9691104888916016,2,4,nested_oof
210,0.03724540397524834,2,4,nested_oof
214,0.9933911561965942,2,4,nested_oof
218,0.018289312720298767,2,4,nested_oof
223,0.8991716504096985,2,4,nested_oof
224,0.9959932565689087,2,4,nested_oof
226,0.09697270393371582,2,4,nested_oof
230,0.9902125000953674,2,4,nested_oof
234,0.0007425910443998873,2,4,nested_oof
236,0.4309096038341522,2,4,nested_oof
240,0.8107470870018005,2,4,nested_oof
242,0.28780409693717957,2,4,nested_oof
243,0.15045487880706787,2,4,nested_oof
245,0.6540181636810303,2,4,nested_oof
250,0.0034212369937449694,2,4,nested_oof
258,0.04619622230529785,2,4,nested_oof
264,0.12349188327789307,2,4,nested_oof
268,0.16590766608715057,2,4,nested_oof
269,0.09399767220020294,2,4,nested_oof
271,0.06699115037918091,2,4,nested_oof
273,0.40935295820236206,2,4,nested_oof
279,0.9793501496315002,2,4,nested_oof
280,0.9976658821105957,2,4,nested_oof
281,0.9549508094787598,2,4,nested_oof
287,0.9833842515945435,2,4,nested_oof
290,0.012376951053738594,2,4,nested_oof
291,0.7455530762672424,2,4,nested_oof
317,0.9784411191940308,2,4,nested_oof
320,0.863593578338623,2,4,nested_oof
329,0.1154901310801506,2,4,nested_oof
334,0.01005818322300911,2,4,nested_oof
341,0.9969185590744019,2,4,nested_oof
342,0.21265283226966858,2,4,nested_oof
356,0.6810050010681152,2,4,nested_oof
358,0.009553040377795696,2,4,nested_oof
364,0.5414811968803406,2,4,nested_oof
374,0.005775414407253265,2,4,nested_oof
382,0.9958462119102478,2,4,nested_oof
385,0.9791593551635742,2,4,nested_oof
387,0.004560631699860096,2,4,nested_oof
391,0.006776814814656973,2,4,nested_oof
399,0.7861546277999878,2,4,nested_oof
405,0.014894470572471619,2,4,nested_oof
412,0.2295801043510437,2,4,nested_oof
422,0.2216707020998001,2,4,nested_oof
425,0.09765467047691345,2,4,nested_oof
